13.171026089354239,0.008902367575426107
4.783697689659464,0.01046761901725927
4.781373916552086,0.011054588307946705
4.778382438196172,0.011935042243977859
4.77207724517676,0.011837214028863285
4.754032387282838,0.014967716912529608
4.726147581420284,0.018293876241002618
4.674355479281282,0.0252396795068485
4.600117241139749,0.03717472180913652
4.510559947167421,0.05067501551681385
4.411483150992321,0.06437096574947433
4.287140796618834,0.08775190938052028
4.1811984672259035,0.10800234996754697
4.035223896781938,0.13617687612462945
3.9048942941621987,0.1585795377940377
3.718666731669837,0.19634122885741778
3.577755168024935,0.227548429588298
3.4523049901782406,0.2539620474505695
3.2913644855280393,0.2898650023670048
3.1548870486934177,0.31843084122419263
2.984124030272827,0.35179026220799237
2.803822093485993,0.3919976580355224
2.653744037808113,0.42017218346955887
2.494839972244786,0.4578360451457902
2.3398888591823455,0.4816083014025961
2.1598618911133545,0.5237722616869395
1.9962250547091063,0.559968699165588
1.874654518422326,0.5831539860165439
1.7078042050305702,0.6173938598853341
1.5815079765787194,0.6509489359786379
1.4140929899994241,0.6802974004561573
1.2820171130576206,0.71003717571392
1.15289712803277,0.7390921532195204
1.0532731683957821,0.7545490107484303
0.9397273834096541,0.7838974731471925
0.8195536865144418,0.8088436670043048
0.7615108298029432,0.8252788064350846
0.6792245343466206,0.8423009151944534
0.597070995131459,0.8550185812496901
0.552960760914027,0.8733124574250938
0.48495870778498884,0.8852474993920983
0.4521060321547216,0.8973781976289792
0.38694602660784366,0.9054979387035903
0.3592111737595839,0.9125415702501497
0.31579044990591204,0.9223243913825909
0.3023344433769575,0.9332811512130273
0.26762854902594196,0.9387595313469087
0.2500311242246963,0.9461944757247713
0.21975290136266687,0.9459988195423603
0.2025391549757722,0.9504989175105184
